dba,boro,building,street,zipcode,cuisine_description,violation_description,critical_flag,score,grade,grade_date,record_date
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2025-02-07T00:00:00.000,2025-05-07T06:00:15.000
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,American,TCS food removed from cold holding or prepared from or combined with ingredients at room temperature not cooled by an approved method to 41 °F or below within 4 hours.,Critical,10,A,2023-04-25T00:00:00.000,2025-05-07T06:00:15.000
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,American,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,10,A,2023-04-25T00:00:00.000,2025-05-07T06:00:15.000
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,American,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,13,A,2022-03-07T00:00:00.000,2025-05-07T06:00:15.000
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,American,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,13,A,2022-03-07T00:00:00.000,2025-05-07T06:00:15.000
GRIFFIS FACULTY CLUB,Manhattan,521,EAST   68 STREET,10065.0,American,Food contact surface not properly maintained.,Not Critical,13,A,2022-03-07T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2024-07-02T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2024-07-02T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,2022-12-19T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,2022-12-19T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2022-12-19T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,A,2022-01-06T00:00:00.000,2025-05-07T06:00:15.000
DANI PIZZA AND RESTAURANT,Queens,8128,LEFFERTS BOULEVARD,11415.0,Pizza,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,2022-01-06T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,"Wiping cloths not stored clean and dry, or in a sanitizing solution, between uses.",Critical,8,A,2025-02-07T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,8,A,2025-02-07T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2024-02-01T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2024-02-01T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,5,A,2023-01-17T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,11,A,2022-09-21T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,11,A,2022-09-21T00:00:00.000,2025-05-07T06:00:15.000
MCDONALD'S,Brooklyn,943,FLATBUSH AVENUE,11226.0,Hamburgers,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,11,A,2022-09-21T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,6,A,2025-02-03T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,"Accurate thermometer not provided or properly located in refrigerated, cold storage or hot holding equipment",Not Critical,6,A,2025-02-03T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,6,A,2025-02-03T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,Live roaches in facility's food or non-food area.,Critical,13,A,2023-10-30T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2023-10-30T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2023-10-30T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,2023-10-30T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,Food from unapproved or unknown source or home canned. Reduced oxygen packaged (ROP) fish not frozen before processing; or ROP foods prepared on premises transported to another site.,Critical,12,A,2022-03-21T00:00:00.000,2025-05-07T06:00:15.000
CAFE FIORELLO,Manhattan,1900,BROADWAY,10023.0,Italian,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,2022-03-21T00:00:00.000,2025-05-07T06:00:15.000
L&B SPUMONI GARDENS,Brooklyn,2725,86 STREET,11223.0,Pizza,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,9,A,2024-08-30T00:00:00.000,2025-05-07T06:00:15.000
L&B SPUMONI GARDENS,Brooklyn,2725,86 STREET,11223.0,Pizza,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,2024-08-30T00:00:00.000,2025-05-07T06:00:15.000
L&B SPUMONI GARDENS,Brooklyn,2725,86 STREET,11223.0,Pizza,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,12,A,2022-10-20T00:00:00.000,2025-05-07T06:00:15.000
L&B SPUMONI GARDENS,Brooklyn,2725,86 STREET,11223.0,Pizza,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,12,A,2022-10-20T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,23,Z,2024-12-16T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,Live roaches in facility's food or non-food area.,Critical,23,Z,2024-12-16T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,"Sewage disposal system is not provided, improper, inadequate or unapproved.",Critical,23,Z,2024-12-16T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,23,Z,2024-12-16T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,23,Z,2024-12-16T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,13,A,2023-03-09T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,Live roaches in facility's food or non-food area.,Critical,13,A,2023-03-09T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,13,A,2023-03-09T00:00:00.000,2025-05-07T06:00:15.000
AMORE PIZZERIA & RESTAURANT,Queens,3027,STRATTON STREET,11354.0,Pizza,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,Not Critical,13,A,2023-03-09T00:00:00.000,2025-05-07T06:00:15.000
THE PATIO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,7,A,2023-05-10T00:00:00.000,2025-05-07T06:00:15.000
THE PATIO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,7,A,2023-05-10T00:00:00.000,2025-05-07T06:00:15.000
THE PATIO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,9,A,2022-04-14T00:00:00.000,2025-05-07T06:00:15.000
THE PATIO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,2022-04-14T00:00:00.000,2025-05-07T06:00:15.000
ZOO BREWS-BRONX ZOO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,Evidence of mice or live mice in establishment's food or non-food areas.,Critical,12,A,2024-05-22T00:00:00.000,2025-05-07T06:00:15.000
ZOO BREWS-BRONX ZOO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",Not Critical,12,A,2024-05-22T00:00:00.000,2025-05-07T06:00:15.000
ZOO BREWS-BRONX ZOO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,"Single service article not provided. Single service article reused or not protected from contamination when transported, stored, dispensed. Drinking straws not completely enclosed in wrapper or dispensed from a sanitary device.",Not Critical,12,A,2024-05-22T00:00:00.000,2025-05-07T06:00:15.000
ZOO BREWS-BRONX ZOO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,American,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,2,A,2022-04-14T00:00:00.000,2025-05-07T06:00:15.000
GRIZZLY GROUNDS,Bronx,2300,SOUTHERN BOULEVARD,10460.0,Coffee/Tea,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,8,A,2019-05-29T00:00:00.000,2025-05-07T06:00:15.000
GRIZZLY GROUNDS,Bronx,2300,SOUTHERN BOULEVARD,10460.0,Coffee/Tea,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8,A,2019-05-29T00:00:00.000,2025-05-07T06:00:15.000
